client_id,contact_duration,number_contacts,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
694,13,6,999,0,,0,2022-05-01
695,296,3,999,0,,0,2022-05-01
696,114,2,999,0,,0,2022-05-01
697,283,3,999,0,,0,2022-05-01
698,109,2,999,0,,0,2022-05-01
699,132,2,999,0,,0,2022-05-01
700,144,2,999,0,,0,2022-05-01
701,121,2,999,0,,0,2022-05-01
702,95,3,999,0,,0,2022-05-01
703,31,3,999,0,,0,2022-05-01
704,112,3,999,0,,0,2022-05-01
705,161,2,999,0,,0,2022-05-01
706,87,4,999,0,,0,2022-05-01
707,593,2,999,0,,0,2022-05-01
708,99,2,999,0,,0,2022-05-01
709,198,2,999,0,,0,2022-05-01
710,285,2,999,0,,0,2022-05-01
711,190,3,999,0,,0,2022-05-01
712,172,5,999,0,,0,2022-05-01
713,178,2,999,0,,0,2022-05-01
714,174,2,999,0,,0,2022-05-01
715,631,2,999,0,,0,2022-05-01
716,152,3,999,0,,0,2022-05-01
717,176,5,999,0,,0,2022-05-01
718,32,3,999,0,,0,2022-05-01
719,1529,2,999,0,,0,2022-05-01
720,254,2,999,0,,0,2022-05-01
721,214,2,999,0,,0,2022-05-01
722,147,3,999,0,,0,2022-05-01
723,800,4,999,0,,0,2022-05-01
724,106,2,999,0,,0,2022-05-01
725,135,2,999,0,,0,2022-05-01
726,112,4,999,0,,0,2022-05-01
727,222,2,999,0,,0,2022-05-01
728,314,3,999,0,,0,2022-05-01
729,421,2,999,0,,0,2022-05-01
730,410,2,999,0,,0,2022-05-01
731,207,3,999,0,,0,2022-05-01
732,239,2,999,0,,0,2022-05-01
733,83,4,999,0,,0,2022-05-01
734,160,3,999,0,,0,2022-05-01
735,42,3,999,0,,0,2022-05-01
736,55,2,999,0,,0,2022-05-01
737,157,2,999,0,,0,2022-05-01
738,303,3,999,0,,0,2022-05-01
739,336,3,999,0,,0,2022-05-01
740,233,2,999,0,,0,2022-05-01
741,211,2,999,0,,0,2022-05-01
742,88,5,999,0,,0,2022-05-01
743,139,2,999,0,,0,2022-05-01
744,329,3,999,0,,0,2022-05-01
745,305,2,999,0,,0,2022-05-01
746,206,2,999,0,,0,2022-05-01
747,128,2,999,0,,0,2022-05-01
748,122,3,999,0,,0,2022-05-01
749,343,3,999,0,,0,2022-05-01
750,126,2,999,0,,0,2022-05-01
751,249,3,999,0,,0,2022-05-01
752,59,3,999,0,,0,2022-05-01
753,166,3,999,0,,0,2022-05-01
754,190,3,999,0,,0,2022-05-01
755,216,2,999,0,,0,2022-05-01
756,51,3,999,0,,0,2022-05-01
757,169,3,999,0,,0,2022-05-01
758,148,3,999,0,,0,2022-05-01
759,132,3,999,0,,0,2022-05-01
760,117,3,999,0,,0,2022-05-01
761,275,4,999,0,,0,2022-05-01
762,124,2,999,0,,0,2022-05-01
763,118,3,999,0,,0,2022-05-01
764,479,2,999,0,,0,2022-05-01
765,285,3,999,0,,0,2022-05-01
766,322,2,999,0,,0,2022-05-01
767,202,2,999,0,,0,2022-05-01
768,162,2,999,0,,0,2022-05-01
769,216,3,999,0,,0,2022-05-01
770,195,2,999,0,,0,2022-05-01
771,96,2,999,0,,0,2022-05-01
772,149,2,999,0,,0,2022-05-01
773,720,2,999,0,,0,2022-05-01
774,92,2,999,0,,0,2022-05-01
775,188,2,999,0,,0,2022-05-01
776,70,2,999,0,,0,2022-05-01
777,141,3,999,0,,0,2022-05-01
778,395,2,999,0,,0,2022-05-01
779,629,2,999,0,,0,2022-05-01
780,261,3,999,0,,0,2022-05-01
781,502,1,999,0,,0,2022-05-01
782,446,1,999,0,,0,2022-05-01
783,131,3,999,0,,0,2022-05-01
784,198,3,999,0,,0,2022-05-01
785,312,1,999,0,,0,2022-05-01
786,275,6,999,0,,0,2022-05-01
787,120,2,999,0,,0,2022-05-01
788,333,4,999,0,,0,2022-05-01
789,113,1,999,0,,0,2022-05-01
790,150,1,999,0,,0,2022-05-01
791,91,1,999,0,,0,2022-05-01
792,296,1,999,0,,0,2022-05-01
793,128,3,999,0,,0,2022-05-01
794,298,1,999,0,,0,2022-05-01
795,326,1,999,0,,0,2022-05-01
796,292,1,999,0,,0,2022-05-01
797,215,1,999,0,,0,2022-05-01
798,97,1,999,0,,0,2022-05-01
799,32,1,999,0,,0,2022-05-01
800,162,1,999,0,,0,2022-05-01
801,421,1,999,0,,0,2022-05-01
802,268,1,999,0,,0,2022-05-01
803,232,1,999,0,,0,2022-05-01
804,152,3,999,0,,0,2022-05-01
805,104,2,999,0,,0,2022-05-01
806,852,1,999,0,,0,2022-05-01
807,159,2,999,0,,0,2022-05-01
808,416,2,999,0,,0,2022-05-01
809,174,1,999,0,,0,2022-05-01
810,139,1,999,0,,0,2022-05-01
811,193,1,999,0,,0,2022-05-01
812,294,1,999,0,,0,2022-05-01
813,102,1,999,0,,0,2022-05-01
814,124,1,999,0,,0,2022-05-01
815,143,1,999,0,,0,2022-05-01
816,231,1,999,0,,0,2022-05-01
817,128,1,999,0,,0,2022-05-01
818,74,1,999,0,,0,2022-05-01
819,105,2,999,0,,0,2022-05-01
820,992,1,999,0,,1,2022-05-01
821,168,1,999,0,,0,2022-05-01
822,250,1,999,0,,0,2022-05-01
823,254,1,999,0,,0,2022-05-01
824,149,1,999,0,,0,2022-05-01
825,133,2,999,0,,0,2022-05-01
826,374,1,999,0,,0,2022-05-01
827,425,6,999,0,,0,2022-05-01
828,207,1,999,0,,0,2022-05-01
829,464,1,999,0,,0,2022-05-01
830,439,1,999,0,,0,2022-05-01
831,83,3,999,0,,0,2022-05-01
832,732,2,999,0,,1,2022-05-01
833,149,1,999,0,,0,2022-05-01
834,142,1,999,0,,0,2022-05-01
835,121,1,999,0,,0,2022-05-01
836,359,1,999,0,,0,2022-05-01
837,112,1,999,0,,0,2022-05-01
838,274,4,999,0,,0,2022-05-01
839,325,2,999,0,,0,2022-05-01
840,1521,1,999,0,,0,2022-05-01
841,216,1,999,0,,0,2022-05-01
842,161,1,999,0,,0,2022-05-01
843,122,2,999,0,,0,2022-05-01
844,800,1,999,0,,0,2022-05-01
845,615,1,999,0,,0,2022-05-01
846,111,1,999,0,,0,2022-05-01
847,359,1,999,0,,0,2022-05-01
848,327,3,999,0,,0,2022-05-01
849,236,1,999,0,,0,2022-05-01
850,227,1,999,0,,0,2022-05-01
851,109,1,999,0,,0,2022-05-01
852,492,2,999,0,,0,2022-05-01
853,298,1,999,0,,0,2022-05-01
854,83,2,999,0,,0,2022-05-01
855,241,2,999,0,,0,2022-05-01
856,1138,1,999,0,,1,2022-05-01
857,131,1,999,0,,0,2022-05-01
858,123,1,999,0,,0,2022-05-01
859,125,1,999,0,,0,2022-05-01
860,295,2,999,0,,0,2022-05-01
861,287,1,999,0,,0,2022-05-01
862,109,1,999,0,,0,2022-05-01
863,140,2,999,0,,0,2022-05-01
864,52,1,999,0,,0,2022-05-01
865,233,1,999,0,,0,2022-05-01
866,254,1,999,0,,0,2022-05-01
867,255,1,999,0,,0,2022-05-01
868,126,1,999,0,,0,2022-05-01
869,184,2,999,0,,0,2022-05-01
870,591,1,999,0,,1,2022-05-01
871,294,1,999,0,,0,2022-05-01
872,285,1,999,0,,0,2022-05-01
873,173,1,999,0,,0,2022-05-01
874,336,1,999,0,,0,2022-05-01
875,344,1,999,0,,0,2022-05-01
876,786,1,999,0,,1,2022-05-01
877,153,1,999,0,,0,2022-05-01
878,99,2,999,0,,0,2022-05-01
879,243,1,999,0,,0,2022-05-01
880,260,1,999,0,,0,2022-05-01
881,164,2,999,0,,0,2022-05-01
882,255,2,999,0,,0,2022-05-01
883,47,1,999,0,,0,2022-05-01
884,110,2,999,0,,0,2022-05-01
885,463,1,999,0,,0,2022-05-01
886,192,1,999,0,,0,2022-05-01
887,388,7,999,0,,0,2022-05-01
888,221,1,999,0,,0,2022-05-01
889,25,1,999,0,,0,2022-05-01
890,256,6,999,0,,0,2022-05-01
891,104,1,999,0,,0,2022-05-01
892,283,2,999,0,,0,2022-05-01
893,448,1,999,0,,0,2022-05-01
894,127,1,999,0,,0,2022-05-01
895,378,1,999,0,,0,2022-05-01
896,67,1,999,0,,0,2022-05-01
897,221,2,999,0,,0,2022-05-01
898,150,1,999,0,,0,2022-05-01
899,144,2,999,0,,0,2022-05-01
900,296,2,999,0,,0,2022-05-01
901,161,1,999,0,,0,2022-05-01
902,401,2,999,0,,0,2022-05-01
903,435,2,999,0,,0,2022-05-01
904,388,1,999,0,,0,2022-05-01
905,245,1,999,0,,0,2022-05-01
906,143,1,999,0,,0,2022-05-01
907,423,1,999,0,,0,2022-05-01
908,231,1,999,0,,0,2022-05-01
909,181,1,999,0,,0,2022-05-01
910,107,1,999,0,,0,2022-05-01
911,227,1,999,0,,0,2022-05-01
912,69,1,999,0,,0,2022-05-01
913,799,1,999,0,,0,2022-05-01
914,109,1,999,0,,0,2022-05-01
915,127,1,999,0,,0,2022-05-01
916,45,1,999,0,,0,2022-05-01
917,120,1,999,0,,0,2022-05-01
918,68,3,999,0,,0,2022-05-01
919,180,2,999,0,,0,2022-05-01
920,112,3,999,0,,0,2022-05-01
921,444,1,999,0,,0,2022-05-01
922,246,2,999,0,,0,2022-05-01
923,148,4,999,0,,0,2022-05-01
924,223,3,999,0,,0,2022-05-01
925,566,2,999,0,,0,2022-05-01
926,274,2,999,0,,0,2022-05-01
927,49,3,999,0,,0,2022-05-01
928,97,2,999,0,,0,2022-05-01
929,376,2,999,0,,0,2022-05-01
930,421,2,999,0,,0,2022-05-01
931,511,2,999,0,,0,2022-05-01
932,121,2,999,0,,0,2022-05-01
933,157,2,999,0,,0,2022-05-01
934,101,1,999,0,,0,2022-05-01
935,328,2,999,0,,0,2022-05-01
936,19,1,999,0,,0,2022-05-01
937,866,2,999,0,,0,2022-05-01
938,229,3,999,0,,0,2022-05-01
939,154,2,999,0,,0,2022-05-01
940,56,1,999,0,,0,2022-05-01
941,199,1,999,0,,0,2022-05-01
942,117,1,999,0,,0,2022-05-01
943,1581,2,999,0,,0,2022-05-01
944,185,1,999,0,,0,2022-05-01
945,202,1,999,0,,0,2022-05-01
946,279,1,999,0,,0,2022-05-01
947,180,5,999,0,,0,2022-05-01
948,530,2,999,0,,0,2022-05-01
949,129,5,999,0,,0,2022-05-01
950,60,1,999,0,,0,2022-05-01
951,432,1,999,0,,0,2022-05-01
952,516,1,999,0,,0,2022-05-01
953,617,1,999,0,,0,2022-05-01
954,179,2,999,0,,0,2022-05-01
955,125,2,999,0,,0,2022-05-01
956,262,2,999,0,,0,2022-05-01
957,396,2,999,0,,0,2022-05-01
958,294,2,999,0,,0,2022-05-01
959,171,2,999,0,,0,2022-05-01
960,614,2,999,0,,0,2022-05-01
961,118,3,999,0,,0,2022-05-01
962,485,4,999,0,,0,2022-05-01
963,406,2,999,0,,0,2022-05-01
964,287,1,999,0,,0,2022-05-01
965,216,2,999,0,,0,2022-05-01
966,37,2,999,0,,0,2022-05-01
967,650,1,999,0,,0,2022-05-01
968,590,3,999,0,,0,2022-05-01
969,55,1,999,0,,0,2022-05-01
970,166,1,999,0,,0,2022-05-01
971,371,2,999,0,,0,2022-05-01
972,48,1,999,0,,0,2022-05-01
973,72,1,999,0,,0,2022-05-01
974,55,1,999,0,,0,2022-05-01
975,92,1,999,0,,0,2022-05-01
976,196,2,999,0,,0,2022-05-01
977,96,1,999,0,,0,2022-05-01
978,144,1,999,0,,0,2022-05-01
979,474,1,999,0,,0,2022-05-01
980,559,1,999,0,,0,2022-05-01
981,1101,1,999,0,,0,2022-05-01
982,229,3,999,0,,0,2022-05-01
983,236,2,999,0,,0,2022-05-01
984,164,1,999,0,,0,2022-05-01
985,93,1,999,0,,0,2022-05-01
986,123,1,999,0,,0,2022-05-01
987,912,2,999,0,,0,2022-05-01
988,209,2,999,0,,0,2022-05-01
989,485,1,999,0,,0,2022-05-01
990,206,2,999,0,,0,2022-05-01
991,239,2,999,0,,0,2022-05-01
992,311,1,999,0,,0,2022-05-01
993,362,1,999,0,,0,2022-05-01
994,274,1,999,0,,0,2022-05-01
995,163,1,999,0,,0,2022-05-01
996,345,1,999,0,,0,2022-05-01
997,329,1,999,0,,0,2022-05-01
998,68,1,999,0,,0,2022-05-01
999,143,3,999,0,,0,2022-05-01
1000,214,2,999,0,,0,2022-05-01
1001,1062,1,999,0,,0,2022-05-01
1002,258,3,999,0,,0,2022-05-01
1003,253,2,999,0,,0,2022-05-01
1004,106,1,999,0,,0,2022-05-01
1005,688,2,999,0,,0,2022-05-01
1006,103,3,999,0,,0,2022-05-01
1007,349,2,999,0,,0,2022-05-01
1008,170,1,999,0,,0,2022-05-01
1009,78,5,999,0,,0,2022-05-01
1010,194,1,999,0,,0,2022-05-01
1011,126,1,999,0,,0,2022-05-01
1012,224,5,999,0,,0,2022-05-01
1013,98,1,999,0,,0,2022-05-01
1014,252,5,999,0,,0,2022-05-01
1015,607,1,999,0,,0,2022-05-01
1016,331,1,999,0,,0,2022-05-01
1017,398,1,999,0,,0,2022-05-01
1018,103,2,999,0,,0,2022-05-01
1019,241,2,999,0,,0,2022-05-01
1020,803,1,999,0,,0,2022-05-01
1021,203,1,999,0,,0,2022-05-01
1022,96,3,999,0,,0,2022-05-01
1023,238,3,999,0,,0,2022-05-01
1024,153,3,999,0,,0,2022-05-01
1025,481,1,999,0,,0,2022-05-01
1026,119,3,999,0,,0,2022-05-01
1027,245,2,999,0,,0,2022-05-01
1028,152,2,999,0,,0,2022-05-01
1029,418,2,999,0,,0,2022-05-01
1030,421,2,999,0,,0,2022-05-01
1031,198,2,999,0,,0,2022-05-01
1032,175,1,999,0,,0,2022-05-01
1033,374,1,999,0,,0,2022-05-01
1034,51,1,999,0,,0,2022-05-01
1035,263,1,999,0,,0,2022-05-01
1036,257,1,999,0,,0,2022-05-01
1037,229,2,999,0,,0,2022-05-01
1038,154,2,999,0,,0,2022-05-01
1039,278,6,999,0,,0,2022-05-01
1040,306,5,999,0,,0,2022-05-01
1041,114,2,999,0,,0,2022-05-01
1042,24,2,999,0,,0,2022-05-01
1043,79,8,999,0,,0,2022-05-01
1044,169,2,999,0,,0,2022-05-01
1045,332,2,999,0,,0,2022-05-01
1046,263,6,999,0,,0,2022-05-01
1047,353,3,999,0,,0,2022-05-01
1048,108,6,999,0,,0,2022-05-01
1049,441,2,999,0,,0,2022-05-01
1050,46,3,999,0,,0,2022-05-01
1051,266,2,999,0,,0,2022-05-01
1052,222,4,999,0,,0,2022-05-01
1053,1009,3,999,0,,0,2022-05-01
1054,105,2,999,0,,0,2022-05-01
1055,381,2,999,0,,0,2022-05-01
1056,228,3,999,0,,0,2022-05-01
1057,128,2,999,0,,0,2022-05-01
1058,550,3,999,0,,0,2022-05-01
1059,764,3,999,0,,0,2022-05-01
1060,113,3,999,0,,0,2022-05-01
1061,396,4,999,0,,0,2022-05-01
1062,42,2,999,0,,0,2022-05-01
1063,234,4,999,0,,0,2022-05-01
1064,50,2,999,0,,0,2022-05-01
1065,110,2,999,0,,0,2022-05-01
1066,274,4,999,0,,0,2022-05-01
1067,191,4,999,0,,0,2022-05-01
1068,305,3,999,0,,0,2022-05-01
1069,134,2,999,0,,0,2022-05-01
1070,112,4,999,0,,0,2022-05-01
1071,217,2,999,0,,0,2022-05-01
1072,283,3,999,0,,0,2022-05-01
1073,353,4,999,0,,0,2022-05-01
1074,212,2,999,0,,0,2022-05-01
1075,225,2,999,0,,0,2022-05-01
1076,283,1,999,0,,0,2022-05-01
1077,1273,1,999,0,,0,2022-05-01
1078,1574,2,999,0,,1,2022-05-01
1079,139,3,999,0,,0,2022-05-01
1080,62,5,999,0,,0,2022-05-01
1081,256,3,999,0,,0,2022-05-01
1082,245,2,999,0,,0,2022-05-01
1083,161,2,999,0,,0,2022-05-01
1084,245,3,999,0,,0,2022-05-01
1085,89,3,999,0,,0,2022-05-01
1086,591,3,999,0,,0,2022-05-01
1087,113,2,999,0,,0,2022-05-01
1088,517,3,999,0,,0,2022-05-01
1089,193,3,999,0,,0,2022-05-01
1090,231,2,999,0,,0,2022-05-01
1091,348,3,999,0,,0,2022-05-01
1092,299,2,999,0,,0,2022-05-01
1093,103,4,999,0,,0,2022-05-01
1094,253,8,999,0,,0,2022-05-01
1095,73,2,999,0,,0,2022-05-01
1096,164,5,999,0,,0,2022-05-01
1097,244,7,999,0,,0,2022-05-01
1098,191,2,999,0,,0,2022-05-01
1099,157,6,999,0,,0,2022-05-01
1100,548,2,999,0,,0,2022-05-01
1101,114,3,999,0,,0,2022-05-01
1102,126,5,999,0,,0,2022-05-01
1103,161,3,999,0,,0,2022-05-01
1104,333,1,999,0,,0,2022-05-01
1105,155,1,999,0,,0,2022-05-01
1106,152,3,999,0,,0,2022-05-01
1107,145,1,999,0,,0,2022-05-01
1108,66,3,999,0,,0,2022-05-01
1109,123,2,999,0,,0,2022-05-01
1110,74,1,999,0,,0,2022-05-01
1111,248,3,999,0,,0,2022-05-01
1112,275,2,999,0,,0,2022-05-01
1113,984,1,999,0,,0,2022-05-01
1114,1689,4,999,0,,1,2022-05-01
1115,84,2,999,0,,0,2022-05-01
1116,27,3,999,0,,0,2022-05-01
1117,130,4,999,0,,0,2022-05-01
1118,489,2,999,0,,0,2022-05-01
1119,41,3,999,0,,0,2022-05-01
1120,159,3,999,0,,0,2022-05-01
1121,276,4,999,0,,0,2022-05-01
1122,196,2,999,0,,0,2022-05-01
1123,81,2,999,0,,0,2022-05-01
1124,865,2,999,0,,0,2022-05-01
1125,149,1,999,0,,0,2022-05-01
1126,281,2,999,0,,0,2022-05-01
1127,122,5,999,0,,0,2022-05-01
1128,361,2,999,0,,0,2022-05-01
1129,944,3,999,0,,0,2022-05-01
1130,319,3,999,0,,0,2022-05-01
1131,35,3,999,0,,0,2022-05-01
1132,143,2,999,0,,0,2022-05-01
1133,22,2,999,0,,0,2022-05-01
1134,90,2,999,0,,0,2022-05-01
1135,505,2,999,0,,0,2022-05-01
1136,17,2,999,0,,0,2022-05-01
1137,404,5,999,0,,0,2022-05-01
1138,238,2,999,0,,0,2022-05-01
1139,71,4,999,0,,0,2022-05-01
1140,309,2,999,0,,0,2022-05-01
1141,408,3,999,0,,0,2022-05-01
1142,157,3,999,0,,0,2022-05-01
1143,280,3,999,0,,0,2022-05-01
1144,374,2,999,0,,0,2022-05-01
1145,365,4,999,0,,0,2022-05-01
1146,177,3,999,0,,0,2022-05-01
1147,238,3,999,0,,0,2022-05-01
1148,31,2,999,0,,0,2022-05-01
1149,425,6,999,0,,0,2022-05-01
1150,77,2,999,0,,0,2022-05-01
1151,223,2,999,0,,0,2022-05-01
1152,239,2,999,0,,0,2022-05-01
1153,116,2,999,0,,0,2022-05-01
1154,308,3,999,0,,0,2022-05-01
1155,137,2,999,0,,0,2022-05-01
1156,162,2,999,0,,0,2022-05-01
1157,134,1,999,0,,0,2022-05-01
1158,175,5,999,0,,0,2022-05-01
1159,125,3,999,0,,0,2022-05-01
1160,211,3,999,0,,0,2022-05-01
1161,180,1,999,0,,0,2022-05-01
1162,67,1,999,0,,0,2022-05-01
1163,196,1,999,0,,0,2022-05-01
1164,342,1,999,0,,0,2022-05-01
1165,156,1,999,0,,0,2022-05-01
1166,813,1,999,0,,1,2022-05-01
1167,178,1,999,0,,0,2022-05-01
1168,142,1,999,0,,0,2022-05-01
1169,194,1,999,0,,0,2022-05-01
1170,132,1,999,0,,0,2022-05-01
1171,110,1,999,0,,0,2022-05-01
1172,109,1,999,0,,0,2022-05-01
1173,94,1,999,0,,0,2022-05-01
1174,31,1,999,0,,0,2022-05-01
1175,220,1,999,0,,0,2022-05-01
1176,489,1,999,0,,0,2022-05-01
1177,180,1,999,0,,0,2022-05-01
1178,314,1,999,0,,0,2022-05-01
1179,203,1,999,0,,0,2022-05-01
1180,328,2,999,0,,0,2022-05-01
1181,207,1,999,0,,0,2022-05-01
1182,193,1,999,0,,0,2022-05-01
1183,177,2,999,0,,0,2022-05-01
1184,528,1,999,0,,0,2022-05-01
1185,183,1,999,0,,0,2022-05-01
1186,238,1,999,0,,0,2022-05-01
1187,61,1,999,0,,0,2022-05-01
1188,70,1,999,0,,0,2022-05-01
1189,541,3,999,0,,1,2022-05-01
1190,41,1,999,0,,0,2022-05-01
1191,93,1,999,0,,0,2022-05-01
1192,149,1,999,0,,0,2022-05-01
1193,35,1,999,0,,0,2022-05-01
1194,262,1,999,0,,0,2022-05-01
1195,151,1,999,0,,0,2022-05-01
1196,135,2,999,0,,0,2022-05-01
1197,221,1,999,0,,0,2022-05-01
1198,604,1,999,0,,0,2022-05-01
1199,86,1,999,0,,0,2022-05-01
1200,65,1,999,0,,0,2022-05-01
1201,380,3,999,0,,0,2022-05-01
1202,11,1,999,0,,0,2022-05-01
1203,184,2,999,0,,0,2022-05-01
1204,405,1,999,0,,0,2022-05-01
1205,20,1,999,0,,0,2022-05-01
1206,202,1,999,0,,0,2022-05-01
1207,235,1,999,0,,0,2022-05-01
1208,75,1,999,0,,0,2022-05-01
1209,134,1,999,0,,0,2022-05-01
1210,255,1,999,0,,0,2022-05-01
1211,462,1,999,0,,0,2022-05-01
1212,80,1,999,0,,0,2022-05-01
1213,56,1,999,0,,0,2022-05-01
1214,418,1,999,0,,0,2022-05-01
1215,139,2,999,0,,0,2022-05-01
1216,96,2,999,0,,0,2022-05-01
1217,39,1,999,0,,0,2022-05-01
1218,231,2,999,0,,0,2022-05-01
1219,66,2,999,0,,0,2022-05-01
1220,204,1,999,0,,0,2022-05-01
1221,159,1,999,0,,0,2022-05-01
1222,129,2,999,0,,0,2022-05-01
1223,200,1,999,0,,0,2022-05-01
1224,187,3,999,0,,0,2022-05-01
1225,166,1,999,0,,0,2022-05-01
1226,144,1,999,0,,0,2022-05-01
1227,323,1,999,0,,0,2022-05-01
1228,194,1,999,0,,0,2022-05-01
1229,82,1,999,0,,0,2022-05-01
1230,521,7,999,0,,0,2022-05-01
1231,269,1,999,0,,0,2022-05-01
1232,285,1,999,0,,0,2022-05-01
1233,1119,1,999,0,,1,2022-05-01
1234,294,1,999,0,,0,2022-05-01
1235,106,1,999,0,,0,2022-05-01
1236,158,1,999,0,,0,2022-05-01
1237,152,1,999,0,,0,2022-05-01
1238,12,2,999,0,,0,2022-05-01
1239,187,1,999,0,,0,2022-05-01
1240,268,1,999,0,,0,2022-05-01
1241,193,1,999,0,,0,2022-05-01
1242,95,1,999,0,,0,2022-05-01
1243,60,1,999,0,,0,2022-05-01
1244,206,1,999,0,,0,2022-05-01
1245,155,1,999,0,,0,2022-05-01
1246,216,1,999,0,,0,2022-05-01
1247,103,3,999,0,,0,2022-05-01
1248,107,1,999,0,,0,2022-05-01
1249,219,1,999,0,,0,2022-05-01
1250,147,1,999,0,,0,2022-05-01
1251,190,1,999,0,,0,2022-05-01
1252,339,2,999,0,,0,2022-05-01
1253,198,1,999,0,,0,2022-05-01
1254,141,1,999,0,,0,2022-05-01
1255,255,1,999,0,,0,2022-05-01
1256,1120,2,999,0,,1,2022-05-01
1257,369,1,999,0,,0,2022-05-01
1258,226,1,999,0,,0,2022-05-01
1259,215,1,999,0,,0,2022-05-01
1260,306,1,999,0,,0,2022-05-01
1261,249,1,999,0,,0,2022-05-01
1262,143,1,999,0,,0,2022-05-01
1263,162,1,999,0,,0,2022-05-01
1264,81,1,999,0,,0,2022-05-01
1265,124,1,999,0,,0,2022-05-01
1266,124,1,999,0,,0,2022-05-01
1267,33,4,999,0,,0,2022-05-01
1268,393,1,999,0,,0,2022-05-01
1269,784,1,999,0,,0,2022-05-01
1270,87,2,999,0,,0,2022-05-01
1271,108,2,999,0,,0,2022-05-01
1272,207,1,999,0,,0,2022-05-01
1273,278,2,999,0,,0,2022-05-01
1274,196,1,999,0,,0,2022-05-01
1275,149,1,999,0,,0,2022-05-01
1276,154,1,999,0,,0,2022-05-01
1277,287,2,999,0,,0,2022-05-01
1278,229,1,999,0,,0,2022-05-01
1279,21,1,999,0,,0,2022-05-01
1280,191,1,999,0,,0,2022-05-01
1281,147,1,999,0,,0,2022-05-01
1282,93,1,999,0,,0,2022-05-01
1283,665,1,999,0,,0,2022-05-01
1284,131,1,999,0,,0,2022-05-01
1285,160,1,999,0,,0,2022-05-01
1286,74,1,999,0,,0,2022-05-01
1287,60,1,999,0,,0,2022-05-01
1288,97,2,999,0,,0,2022-05-01
1289,82,1,999,0,,0,2022-05-01
1290,475,1,999,0,,0,2022-05-01
1291,111,1,999,0,,0,2022-05-01
1292,140,1,999,0,,0,2022-05-01
1293,110,1,999,0,,0,2022-05-01
1294,64,1,999,0,,0,2022-05-01
1295,149,1,999,0,,0,2022-05-01
1296,156,1,999,0,,0,2022-05-01
1297,63,3,999,0,,0,2022-05-01
1298,362,1,999,0,,0,2022-05-01
1299,712,1,999,0,,0,2022-05-01
1300,338,2,999,0,,0,2022-05-01
1301,102,2,999,0,,0,2022-05-01
1302,446,1,999,0,,0,2022-05-01
1303,249,2,999,0,,0,2022-05-01
1304,176,1,999,0,,0,2022-05-01
1305,1007,1,999,0,,0,2022-05-01
1306,266,1,999,0,,0,2022-05-01
1307,172,1,999,0,,0,2022-05-01
1308,175,1,999,0,,0,2022-05-01
1309,211,2,999,0,,0,2022-05-01
1310,237,1,999,0,,0,2022-05-01
1311,500,1,999,0,,0,2022-05-01
1312,186,1,999,0,,0,2022-05-01
1313,96,1,999,0,,0,2022-05-01
1314,98,1,999,0,,0,2022-05-01
1315,364,4,999,0,,0,2022-05-01
1316,477,1,999,0,,0,2022-05-01
1317,319,1,999,0,,0,2022-05-01
1318,789,1,999,0,,0,2022-05-01
1319,513,1,999,0,,1,2022-05-01
1320,280,2,999,0,,0,2022-05-01
1321,170,1,999,0,,0,2022-05-01
1322,365,1,999,0,,0,2022-05-01
1323,63,2,999,0,,0,2022-05-01
1324,159,4,999,0,,0,2022-05-01
1325,177,2,999,0,,0,2022-05-01
1326,108,3,999,0,,0,2022-05-01
1327,194,3,999,0,,0,2022-05-01
1328,366,2,999,0,,0,2022-05-01
1329,213,1,999,0,,0,2022-05-01
1330,166,1,999,0,,0,2022-05-01
1331,141,1,999,0,,0,2022-05-01
1332,168,2,999,0,,0,2022-05-01
1333,468,1,999,0,,0,2022-05-01
1334,180,1,999,0,,0,2022-05-01
1335,195,1,999,0,,0,2022-05-01
1336,352,3,999,0,,0,2022-05-01
1337,91,1,999,0,,0,2022-05-01
1338,93,2,999,0,,0,2022-05-01
1339,288,1,999,0,,0,2022-05-01
1340,218,2,999,0,,0,2022-05-01
1341,289,1,999,0,,0,2022-05-01
1342,130,3,999,0,,0,2022-05-01
1343,208,1,999,0,,0,2022-05-01
1344,177,1,999,0,,0,2022-05-01
1345,442,2,999,0,,0,2022-05-01
1346,101,1,999,0,,0,2022-05-01
1347,166,1,999,0,,0,2022-05-01
1348,756,1,999,0,,1,2022-05-01
1349,342,1,999,0,,0,2022-05-01
1350,189,1,999,0,,0,2022-05-01
1351,108,1,999,0,,0,2022-05-01
1352,178,2,999,0,,0,2022-05-01
1353,238,1,999,0,,0,2022-05-01
1354,226,1,999,0,,0,2022-05-01
1355,136,1,999,0,,0,2022-05-01
1356,14,1,999,0,,0,2022-05-01
1357,250,1,999,0,,0,2022-05-01
1358,161,1,999,0,,0,2022-05-01
1359,269,3,999,0,,0,2022-05-01
1360,491,1,999,0,,0,2022-05-01
1361,44,1,999,0,,0,2022-05-01
1362,26,1,999,0,,0,2022-05-01
1363,22,1,999,0,,0,2022-05-01
1364,293,2,999,0,,0,2022-05-01
1365,989,1,999,0,,0,2022-05-01
1366,147,5,999,0,,0,2022-05-01
1367,1170,1,999,0,,0,2022-05-01
1368,807,2,999,0,,0,2022-05-01
1369,347,2,999,0,,0,2022-05-01
1370,58,2,999,0,,0,2022-05-01
1371,534,2,999,0,,0,2022-05-01
